unikey3,re_summary_text,rr
24234773,"1. 家庭關係
    1) 未提及相關內容。

2. 健康狀況
    1) 未提及相關內容。

3. 職業背景
    1) 未提及相關內容。

4. 健康食品使用心得
    1) 未提及相關內容。

5. 禁忌
    1) 客戶很少使用LINE。
    2) 客戶未購買高爾夫球卡或飯店會員。",1
24272086,"1. 家庭關係
    1) 客戶與女兒和兒子同住，女兒20歲，性格單純，對保險等事務不太了解，兒子18歲，曾是國手，學業優異，考上大學。
    2) 女兒在台灣打工，賺的錢都交給客戶，曾在泰國和韓國工作，對直播和代購有興趣，計劃考取美人魚進階證照。
    3) 客戶的姐姐是東森的老會員，已有二十多年年資，關節退化需換人工關節，並有高血脂問題。
    4) 客戶的母親曾患癌症，已過世。

2. 健康狀況
    1) 客戶60歲，身體狀況不佳，近期有牙齦腫、腰部受傷、咳嗽等問題，並擔心血管阻塞。
    2) 客戶有高血壓，曾切除息肉並申請保險理賠，近期計劃進行體檢。
    3) 客戶的兒子曾患蜂窩性組織炎，並因韌帶斷裂需休養六個月。
    4) 女兒每年因過敏咳嗽，需吃藥打針兩三個月才能好轉，並曾做過雙眼皮手術，計劃進行重眼睛手術。

3. 職業背景
    1) 客戶曾在酒店工作，並有包裝設計經驗，現在在市場工作，但收入不穩定，感到疲憊。
    2) 客戶曾經是東森購物的VIP，對購物平台的退貨政策和東森幣使用限制有了解。
    3) 客戶曾經購買珠寶、保健品等，並有分期付款的習慣，目前經濟狀況緊張，每月支出約12萬，老公每月給她18萬。

4. 健康食品使用心得
    1) 客戶對健康食品效果持懷疑態度，曾購買過粒線體小紅瓶、幹細胞產品、褐藻、人蔘等，部分產品尚未使用或效果不明顯。
    2) 客戶每天早上空腹喝粒線體小紅瓶，並食用幹細胞產品，對褐藻效果表示滿意，曾每天空腹吃燕窩。

5. 禁忌
    1) 客戶不想吃西藥，對燙參萃和某些保健品味道不滿意。
    2) 客戶容易暈船，對郵輪旅行有顧慮。",1
24277208,"1. 家庭關係
    1) 未提及具體家庭關係。

2. 健康狀況
    1) 客戶今年已滿62歲，提到有腸躁的問題。
    2) 客戶平時有在服用人蔘、龜鹿膠及幹細胞產品，主要用於保養。
    3) 客戶覺得幹細胞產品效果一般，並提到吃幹細胞產品沒什麼特別效果。

3. 職業背景
    1) 客戶目前仍在上班，工作繁忙，無法長時間通話。
    2) 因工作忙碌，客戶沒有時間觀看直播，對參加直播活動不感興趣。
    3) 客戶對未來的投資理財專案暫時不需要邀請。

4. 健康食品使用心得
    1) 客戶平時有飲用華陀品牌的龜鹿膠，直接用熱水沖泡飲用。
    2) 客戶知道白蘭氏果凍狀的葉黃素，但未提及使用情況。
    3) 客戶曾使用過東森和活泉的幹細胞產品，對活泉的效果評價一般，並提到目前不考慮購買更多幹細胞產品。
    4) 客戶使用幹細胞產品的目的是單純保養，且只有自己使用。

5. 禁忌
    1) 客戶一週僅在交際場合喝一次茶。
    2) 客戶因腸躁問題無法參加直播活動。",1
24277235,"1. 家庭關係
    1) 客戶今年60歲，為男性會員。
    2) 客戶有兩個女兒和一個兒子，兒子在東森寵物雲擔任區經理，負責管理物流和家電，工作地點在高雄市區。
    3) 客戶的父母年齡接近90歲。
    4) 客戶的名下財產和房子都在其妻子名下。

2. 健康狀況
    1) 客戶有在吃保健品，包括B群、魚油和甘油，其中甘油是為了保健和養肝。
    2) 客戶表示益生菌還有很多存貨。
    3) 客戶不需要使用榮威進口的魚油產品和牛樟芝產品。

3. 職業背景
    1) 客戶目前從事電商相關工作，有時工作時間較長。
    2) 客戶的理財專員正在處理他的理財事務。

4. 健康食品使用心得
    1) 客戶去年曾購買過綜合B群產品，並提到去年在東森購物買過一個B群，之後就沒有再購買其他商品。
    2) 客戶選擇購買兩盒B群，並選擇貨到付款。
    3) 客戶提到一直有在吃魚油，但具體品牌是由其妻子購買的。
    4) 客戶提到目前還有牛樟芝存貨，但表示不需要使用牛樟芝產品。
    5) 客戶提到甘油是為了保健和養肝。

5. 禁忌
    1) 客戶表示不需要使用榮威進口的魚油產品。
    2) 客戶表示不需要使用牛樟芝產品。",1
24283136,"1. 家庭關係
    1) 無相關資訊提供。

2. 健康狀況
    1) 客戶曾接受過白內障手術，分兩次進行，每次開一隻眼睛。
    2) 手術後視力恢復良好，目前視力清晰。
    3) 客戶有時會定期進行眼科檢查。

3. 職業背景
    1) 無相關資訊提供。

4. 健康食品使用心得
    1) 無相關資訊提供。

5. 禁忌
    1) 無相關資訊提供。",1
24289893,"1. 家庭關係
    1) 客戶有一位先生，曾載她到台南。
    2) 客戶有一位兒子，患有嚴重的痛風問題，並且對她講話變得很客氣，會關心她是否有去看醫生。
    3) 客戶的媳婦認為她有時會亂買東西，並且今天有活動，客戶需要煮飯。
    4) 客戶有一位12歲的孫子，過年時已經比她高。
    5) 客戶有一位姐姐，姐姐每天服用安眠藥，導致無法正常睡覺，客戶考慮購買一台機器幫助姐姐改善睡眠。

2. 健康狀況
    1) 客戶患有糖尿病，空腹血糖每天測量在200多，糖化血色素為8點多，餐前血糖目前穩定在89到90之間。
    2) 客戶的血糖和糖化血色素在未服用西藥的情況下有所下降，但仍需服用糖尿病藥物控制血糖。
    3) 客戶的腎臟曾經不適，導致她一度擔心無法出國。
    4) 客戶的膝蓋曾經很痛，但現在感覺好多了。
    5) 客戶的睡眠狀況有所改善，通常睡眠時間為晚上11點到早上6點。
    6) 客戶的肌肉狀況有所改善，感覺肌肉變得更結實。
    7) 客戶的尿液中曾有泡泡，懷疑是因服用蚓激酶所致。
    8) 客戶曾在肩膀上有一顆硬塊，使用仙人掌進行外敷和內服後，硬塊消失。

3. 職業背景
    1) 客戶曾提到去台南是為了看工地。
    2) 客戶參與了一個宗教團體，並從中學到很多道理。

4. 健康食品使用心得
    1) 客戶曾購買多種保健食品，包括活泉、山苦瓜、乳酸菌、粒線體相關產品、可可產品等，部分產品尚未使用完。
    2) 客戶認為活泉產品對健康有幫助，但因腎臟不適曾停止服用，後來又重新開始服用。
    3) 客戶對降血糖產品沒有信心，因為之前購買的產品使用後無效果。
    4) 客戶曾購買東森的納豆，兒子認為價格昂貴。
    5) 客戶曾購買仙人掌產品，並認為其對健康有幫助，特別是對肩膀硬塊有改善效果。
    6) 客戶購買過永信制藥的保健品，認為其產品不錯。
    7) 客戶家中有乳酸菌產品，使用後感覺效果很好。
    8) 客戶的兒子通過飲用某種產品後，痛風症狀有所緩解。

5. 禁忌
    1) 客戶體質較為虛弱，可能不適合某些保健食品。
    2) 客戶對需要花錢的產品興趣不大。
    3) 客戶不需要購買高價雞蛋，認為價格適中的雞蛋即可。",1
24295656,"1. 家庭關係
    1) 客戶提到她的妹妹也有高血壓問題。
    2) 客戶表示需要兒子幫忙進行匯款，因為自己不會操作。

2. 健康狀況
    1) 客戶提到自己有三高問題，包括血糖、血壓和血脂。
    2) 客戶表示她有高血壓和三酸甘油酯問題。

3. 職業背景
    1) 客戶目前有在上班，從事腸道相關工作，且下班時間為六點。
    2) 客戶提到她最近上班很忙，沒有空查看簡訊。

4. 健康食品使用心得
    1) 客戶表示她沒有吃維他命或相關保健食品，但家裡有好幾盒葉黃素。
    2) 客戶提到家裡目前還有很多保健食品，暫時不需要購買新的魚油產品。
    3) 客戶提到她需要購買鈣片，並偏好顆粒狀的產品。

5. 禁忌
    1) 客戶表示她不喜歡刷卡，通常選擇貨到付款。
    2) 客戶表示她沒有購買葉黃素，也不打算花錢購買相關產品。",1
24312468,"1. 家庭關係
    1) 客戶已婚，太太是護理人員，對於健康和消費有一定的意見，認為客戶有時候會亂花錢。
    2) 客戶的母親曾住在安養院，費用由家中子女分擔，客戶負責管理母親的資金。母親目前已過世。
    3) 客戶有一位妹妹，目前居住在國外。
    4) 客戶的孩子是瘦型體型。

2. 健康狀況
    1) 客戶73歲，體重在65公斤以下，腰圍不超過35寸，屬於瘦型體型。
    2) 客戶血壓在127-130/75-90之間，屬於正常範圍，血糖穩定，無需服用降血糖藥物。
    3) 客戶有胃部問題，如胃潰瘍或胃食道逆流，並有骨頭痠痛的情況。
    4) 客戶不定期進行健康檢查，每三到四個月抽血一次，並有在高雄的中醫院進行保養，服用中藥調理身體。
    5) 客戶的腎臟健康狀況良好，骨骼狀況也很好。

3. 職業背景
    1) 客戶曾在證券公司工作，35歲之前賺錢養家，35歲後結婚。
    2) 客戶曾在大陸學習氣功，並參加過養生團。
    3) 客戶有學習歐美和大陸的線上課程，並提到大陸課程的收費較高。
    4) 客戶曾購買過國內房產，並在大陸煙臺地區購買了一百多平方米的房產。

4. 健康食品使用心得
    1) 客戶吃素，並有使用多種保健品，包括牛樟芝、B群、益生菌、葉黃素、氨基酸、褐藻糖膠等，對部分產品效果滿意。
    2) 客戶目前服用中藥進行調理，主要功能為排毒、解毒及清理血管系統，每月花費約7000元。
    3) 客戶對健康食品的價格敏感，對某些產品的價格感到昂貴，並對優惠價格感興趣。
    4) 客戶曾購買過燕窩、香檳茸、植物肉、漢方活菌等產品，並對未來食物的發展有興趣。
    5) 客戶對幹細胞療法和腎臟健康產品有興趣，但目前不考慮購買。

5. 禁忌
    1) 客戶吃素，不能吃葷食，包括魚肉和魚油。
    2) 客戶不能吃含有龜鹿的產品，並對某些大陸購買的飲品有禁忌。
    3) 客戶不敢吃太多蜂蜜，擔心品質問題。",1
24314488,"1. 家庭關係
    1) 客戶提到家人已經不在了。
    2) 客戶的子女已成年並已經工作。
    3) 客戶曾將購買的面膜送給親朋好友使用。

2. 健康狀況
    1) 客戶的皮膚比較敏感，使用面膜時曾出現泛紅和癢的情況。
    2) 客戶注重保濕、美白和修復的保養需求。
    3) 客戶有進行醫美相關的保養，並在自然美旗艦店做臉部水光課程。

3. 職業背景
    1) 客戶未提及具體職業，但表示最近比較忙，可能要出國回來後再看商品。
    2) 客戶曾出國到日本和韓國。

4. 健康食品使用心得
    1) 客戶對紅棗類產品比較有興趣，並希望用於泡麥片或搭配早餐。
    2) 客戶不喜歡使用喝的或打的保健品，偏好其他形式的產品。

5. 禁忌
    1) 客戶表示暫時不需要面膜或面霜產品。
    2) 客戶習慣使用固定品牌的保養品。
    3) 客戶的皮膚敏感，需避免使用可能引起泛紅和癢的產品。",1
24328097,"1. 家庭關係
    1) 客戶與兒子同住，兒子會為她準備三餐，並幫助她上網查詢相關資訊。
    2) 客戶目前在家裡生活，很少出門買菜。

2. 健康狀況
    1) 客戶患有糖尿病，需控制糖化血色素，目前控制在7點多，曾考慮使用胰島素治療以減少藥物對肝腎的影響。
    2) 客戶有腎臟問題，腎絲球過濾率約24，需每三個月回診檢查腎臟狀況，並定期抽血檢查。
    3) 客戶曾因視網膜病變接受過眼部手術，恢復視力，但有黃斑部病變及白內障手術史。
    4) 客戶有便秘問題，需服用軟便劑改善排便狀況。
    5) 客戶曾因牙齦問題長期服用止痛藥，導致腎臟問題。
    6) 客戶有腎虛問題，並且腳會抽筋。
    7) 客戶的腸胃狀況尚可。

3. 職業背景
    1) 客戶目前不工作，已經好幾年沒有工作。
    2) 客戶平時喜歡看電視新聞，並會看股票。

4. 健康食品使用心得
    1) 客戶曾食用華陀品牌膠囊保健品，但因腎臟問題改為定狀保健品，對保健食品使用非常謹慎，需經醫生確認後才會服用。
    2) 客戶目前服用葉黃素，劑量減少為每天一顆，並有在吃果凍形式的葉黃素，手邊還有一個月的存量。
    3) 客戶固定服用益生菌，但認為效果一般，並已決定購買一組益生菌產品。
    4) 客戶曾購買過紅麴膠囊、華陀龜鹿補品、陳美鳳代言的華陀高鼓勵產品、碧歐斯產品等，並有在服用苦瓜胜肽。
    5) 客戶曾嘗試多種益生菌產品，但認為效果不明顯。
    6) 客戶有服用鈣質補充品，並會持續補充鈣質。
    7) 客戶目前能食用的保養品種類有限，對未曾嘗試過的保健食品需經醫生建議。

5. 禁忌
    1) 客戶不能食用膠囊類保健品、中藥、堅果類、白米飯、五穀米、燕麥片、糙米和紅肉。
    2) 客戶對於喝的龜鹿精的葡萄糖胺飲不感興趣。",1
24339625,"1. 家庭關係
    1) 客戶家中有三人，分別喝不同種類的牛奶。
    2) 客戶的老公已經退休，曾設計過真空裝置，並對某款B群的味道不喜歡。
    3) 客戶的兒子目前住在板橋區，有購屋計劃，目標地區為台北或新北市，曾租住套房，租金為一萬二。客戶希望未來能靠近兒子以便照顧。
    4) 客戶的母親九十多歲，有尿酸問題和腎功能相關狀況，需家人協助安排藥物服用，並有高血壓和行走無力的情況。
    5) 客戶的父母每三個月打一次玻尿酸針，其中一次為健保給付，一次為自費。
    6) 客戶有兩個兄弟，其中一位弟弟在賣山苦瓜茶。
    7) 母親節時，家人會去阿公阿媽那裡聚餐。

2. 健康狀況
    1) 客戶早上會運動，包括慢跑五十分鐘和做健身操，並補充乳清蛋白。
    2) 客戶有補腎需求，並服用多種保健食品如B群、印加果油、葉黃素、鈣片等。
    3) 客戶的先生曾因神經相關問題被醫生開立B群。
    4) 客戶的母親有尿酸問題、腎功能相關狀況及高血壓，並服用養氣人參，效果不錯。

3. 職業背景
    1) 客戶已經退休。
    2) 客戶的老公也已經退休。

4. 健康食品使用心得
    1) 客戶曾購買台塑生醫的保健食品、葉黃素、鈣片、膠原蛋白粉、合利他命B群等，並對膠原蛋白粉的效果（改善皮膚細緻度和保濕）表示滿意。
    2) 客戶服用印加果油和葉黃素，通常在晚餐後服用，並計劃購買六盒B群作為半年用量。
    3) 客戶認為升級版產品含有牛磺酸、維他命B16、維生素A和E，具有舒緩效果。
    4) 客戶的母親服用養氣人參，效果不錯。

5. 禁忌
    1) 客戶沒有在吃魚油。
    2) 客戶的老公不喜歡某款B群的味道。
    3) 客戶詢問人蔘產品是否適合高血壓患者使用。",1
24361098,"1. 家庭關係
    1) 客戶提到家中有先生和兩個兒子，兒子分別就讀國中一年級和三年級。
    2) 客戶的孫子可以食用葉黃素，且孫女即將去住校。
    3) 客戶的母親有白內障，家族中有糖尿病和免疫力相關的健康問題。
    4) 客戶提到家人中有人曾因心臟問題住院開刀，並提到親戚因心臟問題去世。
    5) 客戶提到家人曾有胃癌，並在三年前去世。

2. 健康狀況
    1) 客戶71歲，身體狀況尚可，但有胃食道逆流、胃部不適、絞痛、牙齒有洞、牙床發炎等問題。
    2) 客戶提到自己有三酸甘油酯和膽固醇高的健康問題，並擔心肌少症。
    3) 客戶提到自己容易患消化道癌，並對健康狀況有所擔憂。
    4) 客戶提到自己體內缺失某些物質，並對健康保健食品的效果有所期待。

3. 職業背景
    1) 客戶和家人年紀較大，但仍在經營店鋪。
    2) 客戶提到兒子在店裡幫忙有限，讓她感到辛苦。
    3) 客戶提到自己目前忙碌，並且有學習相關的安排。

4. 健康食品使用心得
    1) 客戶曾使用多種保健食品，包括鴕鳥龜鹿精、玻尿酸、幹細胞產品、葉黃素、氨基酸、磷蝦油、褐藻糖膠、魚油、益生菌等，並對部分產品的效果表示滿意。
    2) 客戶認為鴕鳥龜鹿精對補元氣、骨頭健康、皮膚保養有幫助，且家中有使用此產品的習慣。
    3) 客戶認為玻尿酸對口腔黏膜、牙齦健康及傷口癒合有幫助，並提到糖尿病患者也有使用。
    4) 客戶認為氨基酸有助於改善肌肉萎縮，磷蝦油和魚油有助於清血管和抗發炎，葉黃素對眼睛健康有幫助。
    5) 客戶認為褐藻糖膠有助於減少腫瘤大小，並每天固定食用。
    6) 客戶對益生菌和奇異果酵素產品感興趣，認為益生菌有助於腸胃健康和改善便秘。
    7) 客戶對某款牙膏的效果表示滿意，認為其能有效減少牙齒酸痛。

5. 禁忌
    1) 客戶不喜歡吃太多保健食品，並提到吃某些產品會感到不舒服。
    2) 客戶提到自己吃素，無法吃肉，聞到肉味會感到不適，且對韭菜等特定食物過敏。
    3) 客戶提到自己胃部不適，曾因服用印加果油和龜鹿二仙膠產生不良反應，並停止使用。
    4) 客戶提到醫生建議其先生不要食用保健品，可能與健康狀況相關。",1
24364671,"1. 家庭關係
    1) 客戶有三個小孩，包括兒子和兩個女兒，兒子目前在台灣，女兒住在台南，另一個女兒住在新店，並有小孩。
    2) 客戶的先生已經過世兩年，生前曾在工廠工作，患有癌症並在一周內去世。
    3) 客戶的母親行動不便，需坐輪椅，去世前半年由客戶和妹妹共同負擔相關費用。
    4) 客戶的兒子和媳婦住在大陸，育有三個小孩，媳婦是大陸人，經常往返台灣和大陸。
    5) 客戶的家庭重男輕女，財產多分給兒子，但她私下有分現金給女兒。

2. 健康狀況
    1) 客戶72歲，身高163公分，體重約50公斤，近期體重減少了約5公斤。
    2) 客戶有高血壓，血壓控制在130左右，需長期服用降血壓藥物，並有慢性處方簽。
    3) 客戶有胃食道逆流問題，睡眠品質不佳，偶爾服用安眠藥，並有時喝牛奶助眠。
    4) 客戶的先生曾患青光眼，導致一隻眼睛失明，另一隻眼睛視力退化。
    5) 客戶的女兒有敏感體質，腰部和腳踝曾受傷，需貼貼布。
    6) 客戶的兒子患有糖尿病，另一個兒子有痛風問題。
    7) 客戶的媳婦正在進行人工受孕，並計劃下週進行。
    8) 客戶的母親晚年需服用多顆安眠藥助眠，父親曾有胃出血問題。

3. 職業背景
    1) 客戶已退休，曾從事與數字相關的工作長達三十多年。
    2) 客戶的兒子是業務，負責跑工廠的工作，最近回來幫忙處理事務。
    3) 客戶的女兒是玻璃相關工作的主管，另一個女兒會安排家庭旅遊。
    4) 客戶的家庭曾經經營公司和工廠，目前生意不佳，考慮逐步結束。

4. 健康食品使用心得
    1) 客戶長期服用蚓激酶、紅麴、人參等保健品，並認為褐藻糖膠和幹細胞產品對健康有幫助。
    2) 客戶曾購買果凍型眼睛保健產品、倍護精油、再生產品、葉黃素、燕窩等，對部分產品效果滿意。
    3) 客戶的飲食習慣包括早上吃吐司和降血壓藥，午餐吃牛肉或雞肉，晚上不吃飯只吃水果，並控制糖分攝取。
    4) 客戶的孩子和媳婦也有食用保健食品的習慣。

5. 禁忌
    1) 客戶不吃某些水果，認為會影響健康，並控制糖分攝取，不喝甜飲料。
    2) 客戶不喜歡低腰褲，認為會讓肚子凸出來。
    3) 客戶對過期食材有顧慮，並不喜歡過於滋潤的保健品。
    4) 客戶不太喜歡養動物，尤其是狗，認為照顧麻煩。",1
24373094,"1. 家庭關係
    1) 客戶與家人同住，經常往返兒子家，幫忙煮飯和照顧孫子。
    2) 客戶的兒子在美國，曾幫她購買營養品，並且有養寵物。
    3) 客戶的媳婦有做醫美，效果很好，並且要去台北考察，客戶會幫忙照顧孫女。
    4) 客戶的媽媽年近九十歲，患有糖尿病和白內障，視力模糊，客戶給媽媽使用葉黃素和鱸魚精。
    5) 客戶的先生有攝護腺問題，正在服用茄紅素和松樹皮等抗氧化產品，並因裝支架不能食用魚油。
    6) 客戶的姐姐身體健康，患有糖尿病，使用苦瓜胜肽效果良好。
    7) 客戶的哥哥和嫂子有痛風，因飲食調整後症狀改善。

2. 健康狀況
    1) 客戶曾有更年期貧血問題，現已恢復正常。
    2) 客戶的膽囊已被移除，影響肝臟代謝功能，需定期進行血液檢查。
    3) 客戶有糖尿病遺傳性，健康檢查顯示三酸甘油酯和膽固醇正常。
    4) 客戶近期血小板數值接近最低標準，醫生認為可能是自體免疫力過強。
    5) 客戶有尿道結石問題，並擔心腎臟健康。
    6) 客戶有老花眼問題，並對葉黃素產品感興趣。

3. 職業背景
    1) 客戶目前沒有在上班，但生活忙碌，經常處理家庭事務。
    2) 客戶的兒子是市醫院的顧問，媳婦從事醫美相關工作。

4. 健康食品使用心得
    1) 客戶每天服用多種保健食品，包括幹細胞、萬壽元、全效激酶、魚油、B群、鈣片、葉黃素、褐藻、苦瓜胜肽等，並對幹細胞、苦瓜胜肽等產品效果表示滿意。
    2) 客戶對台塑生醫產品的修復效果感到驚訝，對東森購物產品有興趣。
    3) 客戶每天早上空腹吃幹細胞，飯後服用B群、腎臟益生菌和葡萄糖胺，中午吃魚油和蝦紅素，晚上飯後吃萬壽元和蚓激酶。
    4) 客戶對日本保健食品有偏好，認為品質較好，並對大陸製保健食品持保留態度。
    5) 客戶有購買過萬壽元、華陀全效激酶、紅麴、Q片等產品，對萬壽元產品有疑慮，計劃先食用一段時間。
    6) 客戶每天喝激活再生安瓶，並對其效果表示滿意。

5. 禁忌
    1) 客戶不吃紅肉和牛肉。
    2) 客戶不喜歡甜的食物和白色防曬產品。
    3) 客戶不使用香水，因孫子對香水過敏。
    4) 客戶不吃安眠藥，擔心對腦部影響。
    5) 客戶的先生只相信醫生推薦的產品，不購買電視購物產品，且不食用魚油。",1
24374177,"1. 家庭關係
    1) 客戶未提及具體的家庭成員或關係，但提到她平時都待在家裡，只有有事情才會外出。

2. 健康狀況
    1) 客戶提到她每天會吃一點保健食品，但不會吃太多。
    2) 客戶表示她不吃魚油。
    3) 客戶提到她最近購買了顧肝的保健食品。
    4) 客戶提到她目前在服用固力申益生菌。
    5) 客戶提到她已經65歲，並已經退休。

3. 職業背景
    1) 客戶提到她已經退休，未提及具體職業背景。

4. 健康食品使用心得
    1) 客戶曾購買過宏基品牌的益生菌產品，但目前該產品已下架。
    2) 客戶曾從東森購物購買過百益乳鐵益生菌，並對該產品有需求，希望能再購買一組。
    3) 客戶提到她目前在服用固力申益生菌，並且有很多益生菌，不需要再購買。
    4) 客戶提到她最近購買了顧肝的保健食品。
    5) 客戶提到她上個月購買了韓國的野麥克產品，使用情況還好。
    6) 客戶提到她每天會吃一點保健食品，但不會吃太多。

5. 禁忌
    1) 客戶表示她不考慮購買保健食品，因為她已經有很多保健食品了。
    2) 客戶提到她的保養品還有很多，因此不會再購買新的保養品。
    3) 客戶表示她不使用面膜，因為用不習慣。
    4) 客戶提到她不吃魚油。",1
24393201,"1. 家庭關係
    1) 客戶未婚且沒有小孩。
    2) 客戶的父母年紀較大，母親體力較差，患有白內障和飛蚊症，但控制得不錯，父親願意為她購買東西。
    3) 客戶的父母有在使用保健產品，母親早中晚都會服用某種產品。

2. 健康狀況
    1) 客戶目前身體狀況尚可，但有輕微白內障和乾眼症，尚未開刀。
    2) 客戶體重很輕，僅十幾公斤，並表示自己不胖且不需要減肥產品。
    3) 客戶有掉髮問題，並害怕過敏，因此不敢嘗試某些治療方式。
    4) 客戶不喜歡曬太陽，擔心會長雀斑。
    5) 客戶目前壓力較大。

3. 職業背景
    1) 客戶目前在家上班，屬於責任制工作。
    2) 客戶曾提到自己在公司工作。

4. 健康食品使用心得
    1) 客戶有在使用葉黃素，並認為有效果，且全家人都有在服用。
    2) 客戶有在喝某種紅色飲品，兩天喝一個。
    3) 客戶有在吃維他命D和益生菌，並曾使用過山蔘逆齡產品，覺得不錯用。
    4) 客戶曾購買過燕窩產品，但覺得效果不明顯且價格昂貴。
    5) 客戶曾購買過德國氨基酸產品給家人，但母親覺得味道難以接受，後來就沒再購買。
    6) 客戶對於購買產品的優惠活動有興趣，並詢問葉黃素產品的促銷資訊。
    7) 客戶表示如果某產品沒有效果就不會再喝，且不喜歡一次購買太多保養品。
    8) 客戶有時候會忘記訂購產品，且家中還有一些未使用完的存貨。

5. 禁忌
    1) 客戶家人有糖尿病，專員建議不要喝太多某種飲品。
    2) 客戶害怕過敏，因此不敢嘗試某些治療方式。",1
24393383,"1. 家庭關係
    1) 客戶已婚，與家人同住，育有子女，並有孫子。
    2) 客戶的孩子在國外工作，其中一位孩子即將回台灣服兵役，且成績優異，曾獲得第一名。
    3) 客戶的孫子已上大學，會游泳，並有時與家人一起外出用餐。
    4) 客戶的太太有爬山的習慣，家裡沒有電梯。
    5) 客戶的家庭成員中有三高問題，但家人年紀大且健康狀況良好。
    6) 客戶的家庭有不打麻將的規定。

2. 健康狀況
    1) 客戶有高血壓，早上需服用藥物，血糖控制在正常範圍內但仍需服藥。
    2) 客戶曾進行過手術，裝了定製物，感到不適，並且上週剛做過白內障手術。
    3) 客戶提到有脊椎問題和腎結石，並曾經運動。
    4) 客戶提到有魚尾紋，並提到有人進行過多次手術。
    5) 客戶年紀大，不常出門，且不常進行健康檢查，但每三個月會進行一次健康檢查。

3. 職業背景
    1) 客戶已經退休，並將工廠交由小孩管理。
    2) 客戶的工廠位於中壢，身分證地址在台北。
    3) 客戶的孩子在德國工作，收入為美金。

4. 健康食品使用心得
    1) 客戶有服用加拿大魚油，每天兩顆，並會搭配飲食使用，如拌在青菜上。
    2) 客戶的家人曾送他兩三種魚油產品，家中有很多魚油。
    3) 客戶有使用幹細胞產品，曾一天服用四顆，對其效果有一定認識和興趣。
    4) 客戶曾購買過土龍產品和人蔘產品，但尚未使用或不確定效果。
    5) 客戶曾經購買並食用目魚肚、泰山桂圓黑木耳等健康食品，並常購買華陀朱董的產品。

5. 禁忌
    1) 客戶不打麻將，且家庭中有不打麻將的規定。
    2) 客戶不會去某些餐廳消費。",1
24410054,"1. 家庭關係
    1) 客戶有一位女兒，女兒參加了葡眾，並會幫她準備保健食品，例如葉黃素和B群。
    2) 客戶提到女兒囑咐她不用亂買東西，並已幫她準備了所需物品。
    3) 客戶家中有養寵物。

2. 健康狀況
    1) 客戶目前無明確提及健康問題，但有提到使用保健食品如益生菌、葉黃素和B群。

3. 職業背景
    1) 客戶是一位60歲的女性會員。
    2) 客戶提到已加入東森二十年，並曾購買過東森的內褲。

4. 健康食品使用心得
    1) 客戶目前家中有益生菌、B群和葉黃素的存貨，暫時不需要購買新的。
    2) 客戶提到最近都用點數換購物商品，未再購買其他商品。
    3) 客戶的女兒會幫她準備保健食品，因此她不需要自行購買。

5. 禁忌
    1) 客戶提到她不吃益生菌或葉黃素。
    2) 客戶表示家中已有苦茶油等物品，無需再購買。",1
24410529,"1. 家庭關係
    1) 無相關資訊。

2. 健康狀況
    1) 無相關資訊。

3. 職業背景
    1) 無相關資訊。

4. 健康食品使用心得
    1) 無相關資訊。

5. 禁忌
    1) 客戶表示她都不辦會員卡。",1
24414797,"1. 家庭關係
    1) 客戶目前一個人居住，家中有飼養寵物，包括一隻12歲的狗，並且對寵物的照顧非常用心。
    2) 客戶有七個兄弟姐妹，其中五個是女性，兩個是男性，部分兄弟姐妹已婚並有自己的家庭。
    3) 客戶的妹妹和部分家人目前居住在泰國，其他家人則在台灣。
    4) 客戶提到她有一個小孩與她和先生一起居住，另一個小孩在外地工作。
    5) 客戶提到家中有兩間房子在台北出租。

2. 健康狀況
    1) 客戶目前68歲，曾被診斷為初期心臟衰竭，已裝三支心臟支架，並進行過六次化療，左胸部接受過手術治療。
    2) 客戶有高血壓、糖尿病前期、脂肪肝（已從重度改善為中度）及高血脂問題，並服用相關藥物控制血糖和血壓。
    3) 客戶有膝蓋問題，運動過多會導致膝蓋疼痛，並且需要長期進行復健。
    4) 客戶有腳底筋膜炎和病故外翻的問題，需進行矯正動作。
    5) 客戶定期進行健康檢查，每半年或一年檢查一次，並定期檢查胸部健康狀況。
    6) 客戶已接種流感疫苗和新冠疫苗，並未確診過新冠肺炎。

3. 職業背景
    1) 客戶曾是公務人員，於56歲時退休，目前已退休十年。
    2) 客戶提到她在外面當職工，並提到他們現在有一千五百人。

4. 健康食品使用心得
    1) 客戶有使用多種保健食品，包括幹細胞產品、益生菌、時空膠囊、激活再生安瓶、魚油、褐藻糖膠、葉黃素等，並表示部分產品對健康有改善效果。
    2) 客戶每天早上服用兩顆幹細胞保健品，並感受到身體狀況有所改善。
    3) 客戶每天服用一顆粉紅色的保健食品，與泌尿相關。
    4) 客戶表示她有很多保健品尚未使用完，因此近期不考慮購買新產品。
    5) 客戶對激活再生安瓶產品不太滿意，並拒絕購買相關組合。

5. 禁忌
    1) 客戶不喜歡酸甜口感的食物，對酸的東西不太喜歡。
    2) 客戶不喜歡購買甜的東西，飲食偏淡，對湯品的味道要求較低。
    3) 客戶表示她沒有吃魚油的習慣，但最近開始服用魚油。
    4) 客戶提到她不會購買護腰產品或機能褲，並表示對保養品不太感興趣。",1
